t,aerospike,bell
43.78,14995.53034,14126.0065
43.79,14996.64275,14126.93837
43.8,14997.75415,14127.86922
43.81,14998.86453,14128.79907
43.82,14999.97389,14129.7279
43.83,15001.08224,14130.65572
43.84,15002.18957,14131.58253
43.85,15003.29589,14132.50832
43.86,15004.40119,14133.43311
43.87,15005.50548,14134.35688
43.88,15006.60875,14135.27964
43.89,15007.711,14136.2014
43.9,15008.81224,14137.12214
43.91,15009.91247,14138.04186
43.92,15011.01167,14138.96058
43.93,15012.10987,14139.87829
43.94,15013.20704,14140.79499
43.95,15014.30321,14141.71067
43.96,15015.39835,14142.62535
43.97,15016.49248,14143.53901
43.98,15017.5856,14144.45166
43.99,15018.6777,14145.36331
44,15019.76879,14146.27394
44.01,15020.85886,14147.18356
44.02,15021.94792,14148.09217
44.03,15023.03596,14148.99977
44.04,15024.12299,14149.90636
44.05,15025.209,14150.81194
44.06,15026.294,14151.71651
44.07,15027.37798,14152.62007
44.08,15028.46095,14153.52261
44.09,15029.5429,14154.42415
44.1,15030.62384,14155.32468
44.11,15031.70377,14156.2242
44.12,15032.78268,14157.1227
44.13,15033.86057,14158.0202
44.14,15034.93745,14158.91669
44.15,15036.01332,14159.81217
44.16,15037.08817,14160.70664
44.17,15038.16201,14161.60009
44.18,15039.23484,14162.49254
44.19,15040.30665,14163.38398
44.2,15041.37744,14164.27441
44.21,15042.44723,14165.16383
44.22,15043.516,14166.05224
44.23,15044.58375,14166.93964
44.24,15045.65049,14167.82603
44.25,15046.71622,14168.71141
44.26,15047.78093,14169.59578
44.27,15048.84463,14170.47914
44.28,15049.90732,14171.3615
44.29,15050.96899,14172.24284
44.3,15052.02965,14173.12318
44.31,15053.0893,14174.0025
44.32,15054.14793,14174.88082
44.33,15055.20555,14175.75812
44.34,15056.26215,14176.63442
44.35,15057.31774,14177.50971
44.36,15058.37232,14178.38399
44.37,15059.42589,14179.25726
44.38,15060.47844,14180.12953
44.39,15061.52998,14181.00078
44.4,15062.58051,14181.87103
44.41,15063.63002,14182.74026
44.42,15064.67852,14183.60849
44.43,15065.72601,14184.47571
44.44,15066.77248,14185.34192
44.45,15067.81795,14186.20712
44.46,15068.86239,14187.07132
44.47,15069.90583,14187.9345
44.48,15070.94826,14188.79668
44.49,15071.98967,14189.65785
44.5,15073.03007,14190.51801
44.51,15074.06945,14191.37716
44.52,15075.10783,14192.2353
44.53,15076.14519,14193.09244
44.54,15077.18154,14193.94857
44.55,15078.21687,14194.80369
44.56,15079.2512,14195.6578
44.57,15080.28451,14196.5109
44.58,15081.31681,14197.363
44.59,15082.3481,14198.21408
44.6,15083.37837,14199.06416
44.61,15084.40764,14199.91324
44.62,15085.43589,14200.7613
44.63,15086.46313,14201.60836
44.64,15087.48936,14202.45441
44.65,15088.51457,14203.29945
44.66,15089.53878,14204.14348
44.67,15090.56197,14204.98651
44.68,15091.58415,14205.82853
44.69,15092.60532,14206.66954
44.7,15093.62548,14207.50955
44.71,15094.64462,14208.34854
44.72,15095.66276,14209.18653
44.73,15096.67988,14210.02352
44.74,15097.69599,14210.85949
44.75,15098.71109,14211.69446
44.76,15099.72518,14212.52842
44.77,15100.73826,14213.36138
44.78,15101.75032,14214.19332
44.79,15102.76138,14215.02426
44.8,15103.77142,14215.8542
44.81,15104.78045,14216.68312
44.82,15105.78848,14217.51104
44.83,15106.79549,14218.33796
44.84,15107.80149,14219.16386
44.85,15108.80648,14219.98876
44.86,15109.81045,14220.81266
44.87,15110.81342,14221.63554
44.88,15111.81538,14222.45742
44.89,15112.81632,14223.27829
44.9,15113.81626,14224.09816
44.91,15114.81518,14224.91702
44.92,15115.8131,14225.73488
44.93,15116.81,14226.55172
44.94,15117.80589,14227.36757
44.95,15118.80078,14228.1824
44.96,15119.79465,14228.99623
44.97,15120.78751,14229.80905
44.98,15121.77936,14230.62087
44.99,15122.7702,14231.43168
45,15123.76003,14232.24148
45.01,15124.74885,14233.05028
45.02,15125.73666,14233.85808
45.03,15126.72346,14234.66486
45.04,15127.70925,14235.47064
45.05,15128.69404,14236.27542
45.06,15129.67781,14237.07919
45.07,15130.66057,14237.88195
45.08,15131.64232,14238.68371
45.09,15132.62306,14239.48446
45.1,15133.60279,14240.28421
45.11,15134.58151,14241.08295
45.12,15135.55922,14241.88069
45.13,15136.53592,14242.67742
45.14,15137.51162,14243.47314
45.15,15138.4863,14244.26786
45.16,15139.45997,14245.06158
45.17,15140.43264,14245.85429
45.18,15141.40429,14246.64599
45.19,15142.37494,14247.43669
45.2,15143.34457,14248.22638
45.21,15144.3132,14249.01507
45.22,15145.28082,14249.80275
45.23,15146.24743,14250.58943
45.24,15147.21302,14251.37511
45.25,15148.17761,14252.15977
45.26,15149.1412,14252.94344
45.27,15150.10377,14253.7261
45.28,15151.06533,14254.50775
45.29,15152.02588,14255.2884
45.3,15152.98543,14256.06804
45.31,15153.94397,14256.84668
45.32,15154.90149,14257.62432
45.33,15155.85801,14258.40095
45.34,15156.81352,14259.17658
45.35,15157.76802,14259.9512
45.36,15158.72152,14260.72481
45.37,15159.674,14261.49743
45.38,15160.62548,14262.26904
45.39,15161.57594,14263.03964
45.4,15162.5254,14263.80924
45.41,15163.47385,14264.57783
45.42,15164.4213,14265.34543
45.43,15165.36773,14266.11201
45.44,15166.31316,14266.8776
45.45,15167.25757,14267.64217
45.46,15168.20098,14268.40575
45.47,15169.14338,14269.16832
45.48,15170.08478,14269.92989
45.49,15171.02516,14270.69045
45.5,15171.96454,14271.45001
45.51,15172.90291,14272.20856
45.52,15173.84027,14272.96611
45.53,15174.77662,14273.72266
45.54,15175.71197,14274.47821
45.55,15176.6463,14275.23275
45.56,15177.57963,14275.98628
45.57,15178.51196,14276.73882
45.58,15179.44327,14277.49035
45.59,15180.37358,14278.24087
45.6,15181.30288,14278.99039
45.61,15182.23117,14279.73891
45.62,15183.15845,14280.48643
45.63,15184.08473,14281.23294
45.64,15185.01,14281.97845
45.65,15185.93426,14282.72296
45.66,15186.85752,14283.46646
45.67,15187.77976,14284.20896
45.68,15188.701,14284.95045
45.69,15189.62124,14285.69095
45.7,15190.54046,14286.43044
45.71,15191.45868,14287.16892
45.72,15192.37589,14287.90641
45.73,15193.2921,14288.64289
45.74,15194.2073,14289.37837
45.75,15195.12149,14290.11284
45.76,15196.03467,14290.84632
45.77,15196.94685,14291.57879
45.78,15197.85802,14292.31025
45.79,15198.76818,14293.04072
45.8,15199.67734,14293.77018
45.81,15200.58549,14294.49864
45.82,15201.49263,14295.2261
45.83,15202.39877,14295.95255
45.84,15203.3039,14296.678
45.85,15204.20802,14297.40245
45.86,15205.11114,14298.1259
45.87,15206.01325,14298.84834
45.88,15206.91436,14299.56978
45.89,15207.81445,14300.29022
45.9,15208.71355,14301.00966
45.91,15209.61163,14301.7281
45.92,15210.50871,14302.44553
45.93,15211.40478,14303.16196
45.94,15212.29985,14303.87739
45.95,15213.19391,14304.59182
45.96,15214.08697,14305.30524
45.97,15214.97902,14306.01767
45.98,15215.87006,14306.72909
45.99,15216.7601,14307.43951
46,15217.64913,14308.14892
46.01,15218.53715,14308.85734
46.02,15219.42417,14309.56475
46.03,15220.31019,14310.27116
46.04,15221.19519,14310.97658
46.05,15222.0792,14311.68098
46.06,15222.96219,14312.38439
46.07,15223.84418,14313.0868
46.08,15224.72517,14313.7882
46.09,15225.60515,14314.4886
46.1,15226.48412,14315.188
46.11,15227.36209,14315.8864
46.12,15228.23906,14316.5838
46.13,15229.11502,14317.2802
46.14,15229.98997,14317.97559
46.15,15230.86392,14318.66999
46.16,15231.73686,14319.36338
46.17,15232.6088,14320.05577
46.18,15233.47973,14320.74717
46.19,15234.34966,14321.43755
46.2,15235.21858,14322.12694
46.21,15236.08649,14322.81533
46.22,15236.95341,14323.50272
46.23,15237.81931,14324.1891
46.24,15238.68422,14324.87449
46.25,15239.54811,14325.55887
46.26,15240.411,14326.24226
46.27,15241.27289,14326.92464
46.28,15242.13377,14327.60602
46.29,15242.99365,14328.2864
46.3,15243.85253,14328.96578
46.31,15244.71039,14329.64416
46.32,15245.56726,14330.32154
46.33,15246.42312,14330.99792
46.34,15247.27797,14331.67329
46.35,15248.13182,14332.34767
46.36,15248.98467,14333.02105
46.37,15249.83651,14333.69343
46.38,15250.68735,14334.3648
46.39,15251.53718,14335.03518
46.4,15252.38601,14335.70455
46.41,15253.23384,14336.37293
46.42,15254.08066,14337.0403
46.43,15254.92647,14337.70668
46.44,15255.77128,14338.37205
46.45,15256.61509,14339.03643
46.46,15257.4579,14339.6998
46.47,15258.2997,14340.36218
46.48,15259.14049,14341.02355
46.49,15259.98028,14341.68392
46.5,15260.81907,14342.3433
46.51,15261.65686,14343.00167
46.52,15262.49364,14343.65905
46.53,15263.32941,14344.31542
46.54,15264.16419,14344.9708
46.55,15264.99796,14345.62517
46.56,15265.83072,14346.27855
46.57,15266.66248,14346.93093
46.58,15267.49324,14347.5823
46.59,15268.323,14348.23268
46.6,15269.15175,14348.88206
46.61,15269.9795,14349.53044
46.62,15270.80624,14350.17781
46.63,15271.63198,14350.82419
46.64,15272.45672,14351.46957
46.65,15273.28045,14352.11395
46.66,15274.10318,14352.75733
46.67,15274.92491,14353.39972
46.68,15275.74564,14354.0411
46.69,15276.56536,14354.68148
46.7,15277.38408,14355.32086
46.71,15278.20179,14355.95925
46.72,15279.01851,14356.59663
46.73,15279.83421,14357.23302
46.74,15280.64892,14357.86841
46.75,15281.46262,14358.5028
46.76,15282.27533,14359.13619
46.77,15283.08702,14359.76858
46.78,15283.89772,14360.39997
46.79,15284.70741,14361.03036
46.8,15285.5161,14361.65976
46.81,15286.32379,14362.28815
46.82,15287.13047,14362.91555
46.83,15287.93615,14363.54195
46.84,15288.74083,14364.16735
46.85,15289.54451,14364.79175
46.86,15290.34718,14365.41515
46.87,15291.14885,14366.03755
46.88,15291.94952,14366.65896
46.89,15292.74919,14367.27936
46.9,15293.54785,14367.89877
46.91,15294.34551,14368.51718
46.92,15295.14217,14369.13459
46.93,15295.93783,14369.75101
46.94,15296.73248,14370.36642
46.95,15297.52614,14370.98084
46.96,15298.31879,14371.59425
46.97,15299.11044,14372.20667
46.98,15299.90108,14372.8181
46.99,15300.69073,14373.42852
47,15301.47937,14374.03795
47.01,15302.26701,14374.64637
47.02,15303.05365,14375.2538
47.03,15303.83929,14375.86023
47.04,15304.62392,14376.46567
47.05,15305.40755,14377.0701
47.06,15306.19019,14377.67354
47.07,15306.97182,14378.27598
47.08,15307.75244,14378.87742
47.09,15308.53207,14379.47787
47.1,15309.31069,14380.07731
47.11,15310.08832,14380.67576
47.12,15310.86494,14381.27321
47.13,15311.64056,14381.86967
47.14,15312.41518,14382.46512
47.15,15313.18879,14383.05958
47.16,15313.96141,14383.65304
47.17,15314.73302,14384.2455
47.18,15315.50364,14384.83697
47.19,15316.27325,14385.42744
47.2,15317.04186,14386.01691
47.21,15317.80947,14386.60538
47.22,15318.57608,14387.19286
47.23,15319.34168,14387.77934
47.24,15320.10629,14388.36482
47.25,15320.86989,14388.94931
47.26,15321.6325,14389.53279
47.27,15322.3941,14390.11528
47.28,15323.1547,14390.69678
47.29,15323.9143,14391.27727
47.3,15324.6729,14391.85677
47.31,15325.4305,14392.43527
47.32,15326.1871,14393.01278
47.33,15326.9427,14393.58929
47.34,15327.69729,14394.1648
47.35,15328.45089,14394.73931
47.36,15329.20349,14395.31283
47.37,15329.95508,14395.88535
47.38,15330.70567,14396.45688
47.39,15331.45527,14397.0274
47.4,15332.20386,14397.59693
47.41,15332.95145,14398.16547
47.42,15333.69804,14398.733
47.43,15334.44364,14399.29954
47.44,15335.18823,14399.86509
47.45,15335.93182,14400.42964
47.46,15336.67441,14400.99319
47.47,15337.416,14401.55574
47.48,15338.15659,14402.1173
47.49,15338.89618,14402.67786
47.5,15339.63477,14403.23743
47.51,15340.37236,14403.796
47.52,15341.10895,14404.35357
47.53,15341.84454,14404.91015
47.54,15342.57912,14405.46573
47.55,15343.31271,14406.02031
47.56,15344.0453,14406.5739
47.57,15344.77689,14407.12649
47.58,15345.50748,14407.67809
47.59,15346.23707,14408.22869
47.6,15346.96566,14408.77829
47.61,15347.69325,14409.3269
47.62,15348.41984,14409.87451
47.63,15349.14543,14410.42113
47.64,15349.87002,14410.96675
47.65,15350.59361,14411.51137
47.66,15351.3162,14412.055
47.67,15352.03779,14412.59763
47.68,15352.75839,14413.13927
47.69,15353.47798,14413.67991
47.7,15354.19657,14414.21955
47.71,15354.91417,14414.7582
47.72,15355.63076,14415.29586
47.73,15356.34635,14415.83252
47.74,15357.06095,14416.36818
47.75,15357.77455,14416.90285
47.76,15358.48714,14417.43652
47.77,15359.19874,14417.96919
47.78,15359.90934,14418.50088
47.79,15360.61894,14419.03156
47.8,15361.32754,14419.56125
47.81,15362.03514,14420.08995
47.82,15362.74174,14420.61765
47.83,15363.44734,14421.14435
47.84,15364.15195,14421.67006
47.85,15364.85555,14422.19477
47.86,15365.55816,14422.71849
47.87,15366.25977,14423.24122
47.88,15366.96037,14423.76295
47.89,15367.65998,14424.28368
47.9,15368.35859,14424.80342
47.91,15369.05621,14425.32216
47.92,15369.75282,14425.83991
47.93,15370.44843,14426.35666
47.94,15371.14305,14426.87242
47.95,15371.83667,14427.38719
47.96,15372.52928,14427.90095
47.97,15373.2209,14428.41373
47.98,15373.91152,14428.92551
47.99,15374.60115,14429.43629
48,15375.28977,14429.94608
48.01,15375.9774,14430.45488
48.02,15376.66403,14430.96268
48.03,15377.34965,14431.46949
48.04,15378.03428,14431.9753
48.05,15378.71792,14432.48011
48.06,15379.40055,14432.98394
48.07,15380.08219,14433.48676
48.08,15380.76283,14433.9886
48.09,15381.44246,14434.48944
48.1,15382.12111,14434.98928
48.11,15382.79875,14435.48813
48.12,15383.47539,14435.98599
48.13,15384.15104,14436.48285
48.14,15384.82569,14436.97872
48.15,15385.49934,14437.47359
48.16,15386.172,14437.96747
48.17,15386.84365,14438.46035
48.18,15387.51431,14438.95224
48.19,15388.18397,14439.44314
48.2,15388.85263,14439.93304
48.21,15389.52029,14440.42195
48.22,15390.18696,14440.90987
48.23,15390.85263,14441.39679
48.24,15391.5173,14441.88271
48.25,15392.18097,14442.36765
48.26,15392.84365,14442.85159
48.27,15393.50533,14443.33453
48.28,15394.16601,14443.81648
48.29,15394.82569,14444.29744
48.3,15395.48438,14444.7774
48.31,15396.14206,14445.25637
48.32,15396.79875,14445.73435
48.33,15397.45445,14446.21133
48.34,15398.10914,14446.68732
48.35,15398.76284,14447.16232
48.36,15399.41554,14447.63632
48.37,15400.06725,14448.10933
48.38,15400.71795,14448.58134
48.39,15401.36766,14449.05236
48.4,15402.01638,14449.52239
48.41,15402.66409,14449.99142
48.42,15403.31081,14450.45946
48.43,15403.95653,14450.92651
48.44,15404.60125,14451.39257
48.45,15405.24498,14451.85763
48.46,15405.88771,14452.32169
48.47,15406.52944,14452.78477
48.48,15407.17018,14453.24685
48.49,15407.80992,14453.70794
48.5,15408.44866,14454.16803
48.51,15409.08641,14454.62714
48.52,15409.72316,14455.08524
48.53,15410.35891,14455.54236
48.54,15410.99366,14455.99848
48.55,15411.62742,14456.45361
48.56,15412.26019,14456.90775
48.57,15412.89195,14457.36089
48.58,15413.52272,14457.81304
48.59,15414.15249,14458.2642
48.6,15414.78127,14458.71437
48.61,15415.40905,14459.16354
48.62,15416.03583,14459.61172
48.63,15416.66162,14460.05891
48.64,15417.28641,14460.5051
48.65,15417.9102,14460.9503
48.66,15418.533,14461.39451
48.67,15419.1548,14461.83773
48.68,15419.7756,14462.27995
48.69,15420.39541,14462.72118
48.7,15421.01422,14463.16142
48.71,15421.63204,14463.60067
48.72,15422.24886,14464.03892
48.73,15422.86468,14464.47618
48.74,15423.47951,14464.91245
48.75,15424.09334,14465.34773
48.76,15424.70618,14465.78201
48.77,15425.31802,14466.21531
48.78,15425.92886,14466.64761
48.79,15426.53871,14467.07891
48.8,15427.14756,14467.50923
48.81,15427.75542,14467.93855
48.82,15428.36228,14468.36688
48.83,15428.96814,14468.79422
48.84,15429.57301,14469.22057
48.85,15430.17688,14469.64592
48.86,15430.77976,14470.07028
48.87,15431.38164,14470.49365
48.88,15431.98253,14470.91603
48.89,15432.58242,14471.33742
48.9,15433.18131,14471.75781
48.91,15433.77921,14472.17722
48.92,15434.37611,14472.59563
48.93,15434.97202,14473.01304
48.94,15435.56693,14473.42947
48.95,15436.16085,14473.84491
48.96,15436.75377,14474.25935
48.97,15437.3457,14474.6728
48.98,15437.93663,14475.08526
48.99,15438.52656,14475.49673
49,15439.1155,14475.90721
49.01,15439.70345,14476.31669
49.02,15440.2904,14476.72519
49.03,15440.87635,14477.13269
49.04,15441.46131,14477.5392
49.05,15442.04528,14477.94472
49.06,15442.62825,14478.34925
49.07,15443.21022,14478.75278
49.08,15443.7912,14479.15533
49.09,15444.37118,14479.55688
49.1,15444.95017,14479.95744
49.11,15445.52816,14480.35701
49.12,15446.10516,14480.75559
49.13,15446.68117,14481.15318
49.14,15447.25618,14481.54978
49.15,15447.83019,14481.94538
49.16,15448.40321,14482.34
49.17,15448.97523,14482.73362
49.18,15449.54626,14483.12625
49.19,15450.1163,14483.51789
49.2,15450.68534,14483.90854
49.21,15451.25339,14484.2982
49.22,15451.82044,14484.68687
49.23,15452.38649,14485.07455
49.24,15452.95156,14485.46124
49.25,15453.51562,14485.84693
49.26,15454.0787,14486.23164
49.27,15454.64077,14486.61535
49.28,15455.20186,14486.99807
49.29,15455.76195,14487.3798
49.3,15456.32104,14487.76054
49.31,15456.87914,14488.1403
49.32,15457.43625,14488.51906
49.33,15457.99236,14488.89682
49.34,15458.54748,14489.2736
49.35,15459.1016,14489.64939
49.36,15459.65473,14490.02419
49.37,15460.20687,14490.39799
49.38,15460.75801,14490.77081
49.39,15461.30815,14491.14264
49.4,15461.85731,14491.51347
49.41,15462.40547,14491.88332
49.42,15462.95263,14492.25217
49.43,15463.4988,14492.62003
49.44,15464.04398,14492.98691
49.45,15464.58816,14493.35279
49.46,15465.13135,14493.71768
49.47,15465.67354,14494.08159
49.48,15466.21474,14494.4445
49.49,15466.75495,14494.80642
49.5,15467.29416,14495.16735
49.51,15467.83238,14495.52729
49.52,15468.36961,14495.88625
49.53,15468.90584,14496.24421
49.54,15469.44108,14496.60118
49.55,15469.97532,14496.95716
49.56,15470.50857,14497.31215
49.57,15471.04083,14497.66615
49.58,15471.57209,14498.01916
49.59,15472.10236,14498.37118
49.6,15472.63164,14498.72222
49.61,15473.15992,14499.07226
49.62,15473.68721,14499.42131
49.63,15474.21351,14499.76937
49.64,15474.73881,14500.11644
49.65,15475.26312,14500.46252
49.66,15475.78644,14500.80762
49.67,15476.30876,14501.15172
49.68,15476.83009,14501.49483
49.69,15477.35042,14501.83696
49.7,15477.86977,14502.17809
49.71,15478.38812,14502.51823
49.72,15478.90547,14502.85739
49.73,15479.42183,14503.19555
49.74,15479.9372,14503.53273
49.75,15480.45158,14503.86891
49.76,15480.96497,14504.20411
49.77,15481.47736,14504.53832
49.78,15481.98875,14504.87153
49.79,15482.49916,14505.20376
49.8,15483.00857,14505.535
49.81,15483.51699,14505.86525
49.82,15484.02441,14506.19451
49.83,15484.53085,14506.52278
49.84,15485.03629,14506.85006
49.85,15485.54073,14507.17636
49.86,15486.04419,14507.50166
49.87,15486.54665,14507.82597
49.88,15487.04812,14508.1493
49.89,15487.54859,14508.47163
49.9,15488.04808,14508.79298
49.91,15488.54657,14509.11334
49.92,15489.04407,14509.4327
49.93,15489.54057,14509.75108
49.94,15490.03609,14510.06847
49.95,15490.53061,14510.38488
49.96,15491.02413,14510.70029
49.97,15491.51667,14511.01471
49.98,15492.00821,14511.32815
49.99,15492.49876,14511.64059
50,15492.98832,14511.95205
50.01,15493.47689,14512.26252
50.02,15493.96446,14512.572
50.03,15494.45104,14512.88049
50.04,15494.93663,14513.18799
50.05,15495.42122,14513.4945
50.06,15495.90483,14513.80003
50.07,15496.38744,14514.10456
50.08,15496.86906,14514.40811
50.09,15497.34969,14514.71067
50.1,15497.82932,14515.01224
50.11,15498.30797,14515.31282
50.12,15498.78562,14515.61242
50.13,15499.26227,14515.91102
50.14,15499.73794,14516.20864
50.15,15500.21262,14516.50526
50.16,15500.6863,14516.8009
50.17,15501.15899,14517.09555
50.18,15501.63069,14517.38922
50.19,15502.1014,14517.68189
50.2,15502.57111,14517.97358
50.21,15503.03984,14518.26428
50.22,15503.50757,14518.55399
50.23,15503.97431,14518.84271
50.24,15504.44005,14519.13044
50.25,15504.90481,14519.41719
50.26,15505.36858,14519.70294
50.27,15505.83135,14519.98771
50.28,15506.29313,14520.27149
50.29,15506.75392,14520.55428
50.3,15507.21372,14520.83609
50.31,15507.67252,14521.11691
50.32,15508.13034,14521.39673
50.33,15508.58716,14521.67558
50.34,15509.04299,14521.95343
50.35,15509.49783,14522.23029
50.36,15509.95168,14522.50617
50.37,15510.40454,14522.78106
50.38,15510.85641,14523.05496
50.39,15511.30728,14523.32787
50.4,15511.75716,14523.5998
50.41,15512.20606,14523.87074
50.42,15512.65396,14524.14069
50.43,15513.10087,14524.40965
50.44,15513.54678,14524.67763
50.45,15513.99171,14524.94461
50.46,15514.43565,14525.21061
50.47,15514.87859,14525.47563
50.48,15515.32054,14525.73965
50.49,15515.76151,14526.00269
50.5,15516.20148,14526.26474
50.51,15516.64046,14526.5258
50.52,15517.07845,14526.78587
50.53,15517.51545,14527.04496
50.54,15517.95145,14527.30306
50.55,15518.38647,14527.56017
50.56,15518.82049,14527.8163
50.57,15519.25353,14528.07144
50.58,15519.68557,14528.32559
50.59,15520.11662,14528.57875
50.6,15520.54669,14528.83093
50.61,15520.97576,14529.08212
50.62,15521.40384,14529.33232
50.63,15521.83093,14529.58153
50.64,15522.25703,14529.82976
50.65,15522.68213,14530.077
50.66,15523.10625,14530.32325
50.67,15523.52938,14530.56852
50.68,15523.95151,14530.8128
50.69,15524.37266,14531.05609
50.7,15524.79282,14531.29839
50.71,15525.21198,14531.53971
50.72,15525.63015,14531.78004
50.73,15526.04734,14532.01939
50.74,15526.46353,14532.25774
50.75,15526.87873,14532.49512
50.76,15527.29295,14532.7315
50.77,15527.70617,14532.9669
50.78,15528.1184,14533.20131
50.79,15528.52964,14533.43473
50.8,15528.93989,14533.66717
50.81,15529.34915,14533.89862
50.82,15529.75742,14534.12908
50.83,15530.1647,14534.35855
50.84,15530.57099,14534.58704
50.85,15530.97629,14534.81455
50.86,15531.3806,14535.04106
50.87,15531.78392,14535.26659
50.88,15532.18625,14535.49114
50.89,15532.58759,14535.7147
50.9,15532.98794,14535.93727
50.91,15533.3873,14536.15885
50.92,15533.78567,14536.37945
50.93,15534.18305,14536.59906
50.94,15534.57943,14536.81768
50.95,15534.97483,14537.03532
50.96,15535.36924,14537.25198
50.97,15535.76266,14537.46764
50.98,15536.15509,14537.68232
50.99,15536.54653,14537.89601
51,15536.93698,14538.10872
51.01,15537.32644,14538.32044
51.02,15537.71491,14538.53118
51.03,15538.10239,14538.74093
51.04,15538.48889,14538.94969
51.05,15538.87439,14539.15747
51.06,15539.2589,14539.36426
51.07,15539.64242,14539.57006
51.08,15540.02495,14539.77488
51.09,15540.4065,14539.97871
51.1,15540.78705,14540.18156
51.11,15541.16661,14540.38342
51.12,15541.54519,14540.58429
51.13,15541.92277,14540.78418
51.14,15542.29937,14540.98308
51.15,15542.67497,14541.181
51.16,15543.04959,14541.37793
51.17,15543.42322,14541.57388
51.18,15543.79586,14541.76884
51.19,15544.1675,14541.96281
51.2,15544.53816,14542.1558
51.21,15544.90783,14542.3478
51.22,15545.27651,14542.53882
51.23,15545.64421,14542.72885
51.24,15546.01091,14542.91789
51.25,15546.37662,14543.10595
51.26,15546.74134,14543.29303
51.27,15547.10508,14543.47912
51.28,15547.46782,14543.66422
51.29,15547.82958,14543.84834
51.3,15548.19035,14544.03147
51.31,15548.55013,14544.21362
51.32,15548.90892,14544.39478
51.33,15549.26672,14544.57495
51.34,15549.62353,14544.75414
51.35,15549.97935,14544.93235
51.36,15550.33419,14545.10957
51.37,15550.68803,14545.2858
51.38,15551.04089,14545.46105
51.39,15551.39275,14545.63532
51.4,15551.74363,14545.8086
51.41,15552.09352,14545.98089
51.42,15552.44242,14546.1522
51.43,15552.79033,14546.32252
51.44,15553.13726,14546.49186
51.45,15553.48319,14546.66021
51.46,15553.82814,14546.82758
51.47,15554.17209,14546.99396
51.48,15554.51506,14547.15936
51.49,15554.85704,14547.32377
51.5,15555.19803,14547.4872
51.51,15555.53804,14547.64964
51.52,15555.87705,14547.8111
51.53,15556.21508,14547.97157
51.54,15556.55212,14548.13106
51.55,15556.88816,14548.28957
51.56,15557.22322,14548.44708
51.57,15557.5573,14548.60362
51.58,15557.89038,14548.75917
51.59,15558.22248,14548.91373
51.6,15558.55358,14549.06731
51.61,15558.8837,14549.2199
51.62,15559.21283,14549.37151
51.63,15559.54097,14549.52214
51.64,15559.86813,14549.67178
51.65,15560.19429,14549.82044
51.66,15560.51947,14549.96811
51.67,15560.84366,14550.1148
51.68,15561.16686,14550.2605
51.69,15561.48908,14550.40522
51.7,15561.8103,14550.54895
51.71,15562.13054,14550.6917
51.72,15562.44979,14550.83346
51.73,15562.76805,14550.97424
51.74,15563.08532,14551.11404
51.75,15563.4016,14551.25285
51.76,15563.7169,14551.39068
51.77,15564.03121,14551.52752
51.78,15564.34453,14551.66338
51.79,15564.65686,14551.79825
51.8,15564.96821,14551.93214
51.81,15565.27857,14552.06505
51.82,15565.58794,14552.19697
51.83,15565.89632,14552.3279
51.84,15566.20371,14552.45786
51.85,15566.51012,14552.58683
51.86,15566.81554,14552.71481
51.87,15567.11997,14552.84181
51.88,15567.42341,14552.96783
51.89,15567.72587,14553.09286
51.9,15568.02734,14553.21691
51.91,15568.32782,14553.33997
51.92,15568.62731,14553.46205
51.93,15568.92582,14553.58315
51.94,15569.22333,14553.70326
51.95,15569.51986,14553.82239
51.96,15569.81541,14553.94054
51.97,15570.10996,14554.0577
51.98,15570.40353,14554.17387
51.99,15570.69611,14554.28907
52,15570.9877,14554.40328
52.01,15571.27831,14554.5165
52.02,15571.56793,14554.62875
52.03,15571.85656,14554.74
52.04,15572.1442,14554.85028
52.05,15572.43086,14554.95957
52.06,15572.71653,14555.06788
52.07,15573.00121,14555.1752
52.08,15573.2849,14555.28154
52.09,15573.56761,14555.3869
52.1,15573.84933,14555.49127
52.11,15574.13007,14555.59466
52.12,15574.40981,14555.69707
52.13,15574.68857,14555.79849
52.14,15574.96634,14555.89893
52.15,15575.24313,14555.99839
52.16,15575.51893,14556.09686
52.17,15575.79374,14556.19435
52.18,15576.06756,14556.29086
52.19,15576.3404,14556.38638
52.2,15576.61225,14556.48092
52.21,15576.88311,14556.57447
52.22,15577.15299,14556.66705
52.23,15577.42188,14556.75864
52.24,15577.68978,14556.84924
52.25,15577.95669,14556.93887
52.26,15578.22262,14557.02751
52.27,15578.48757,14557.11516
52.28,15578.75152,14557.20184
52.29,15579.01449,14557.28753
52.3,15579.27647,14557.37224
52.31,15579.53747,14557.45596
52.32,15579.79748,14557.5387
52.33,15580.0565,14557.62046
52.34,15580.31453,14557.70124
52.35,15580.57158,14557.78103
52.36,15580.82764,14557.85984
52.37,15581.08272,14557.93767
52.38,15581.33681,14558.01451
52.39,15581.58991,14558.09037
52.4,15581.84203,14558.16525
52.41,15582.09316,14558.23915
52.42,15582.3433,14558.31206
52.43,15582.59246,14558.38399
52.44,15582.84063,14558.45494
52.45,15583.08781,14558.5249
52.46,15583.33401,14558.59388
52.47,15583.57922,14558.66188
52.48,15583.82345,14558.7289
52.49,15584.06669,14558.79493
52.5,15584.30894,14558.85999
52.51,15584.55021,14558.92405
52.52,15584.79049,14558.98714
52.53,15585.02978,14559.04924
52.54,15585.26809,14559.11037
