Converging x,Converging y
-1.267937121373314754e-02,2.319076972194052816e-02
-1.267803555891236153e-02,2.319210537676131417e-02
-1.267669990409157378e-02,2.319344103158210019e-02
-1.267536424927078603e-02,2.319477668640288967e-02
-1.267402859444999828e-02,2.319611234122367915e-02
-1.267269293962921227e-02,2.319744799604446517e-02
-1.267135728480842452e-02,2.319878365086525118e-02
-1.267002162998763677e-02,2.320011930568603720e-02
-1.266868597516685076e-02,2.320145496050682321e-02
-1.266735032034606301e-02,2.320279061532761269e-02
-1.266601466552527526e-02,2.320412627014840218e-02
-1.266467901070448751e-02,2.320546192496918819e-02
-1.266334335588370150e-02,2.320679757978997421e-02
-1.266200770106291375e-02,2.320813323461076022e-02
-1.266067204624212600e-02,2.320946888943154970e-02
-1.265933639142133998e-02,2.321080454425233572e-02
-1.265800073660055224e-02,2.321214019907312520e-02
-1.265666508177976449e-02,2.321347585389391122e-02
-1.265532942695897847e-02,2.321481150871469723e-02
-1.265399377213819072e-02,2.321614716353548324e-02
-1.265265811731740297e-02,2.321748281835627273e-02
-1.265132246249661696e-02,2.321881847317705874e-02
-1.264998680767582921e-02,2.322015412799784823e-02
-1.264865115285504146e-02,2.322148978281863424e-02
-1.264731549803425371e-02,2.322282543763942025e-02
-1.264597984321346770e-02,2.322416109246020627e-02
-1.264464418839267995e-02,2.322549674728099575e-02
-1.264330853357189220e-02,2.322683240210178524e-02
-1.264197287875110619e-02,2.322816805692257125e-02
-1.264063722393031844e-02,2.322950371174335726e-02
-1.263930156910953069e-02,2.323083936656414328e-02
-1.263796591428874294e-02,2.323217502138493276e-02
-1.263663025946795693e-02,2.323351067620571878e-02
-1.263529460464716918e-02,2.323484633102650826e-02
-1.263395894982638143e-02,2.323618198584729427e-02
-1.263262329500559542e-02,2.323751764066808029e-02
-1.263128764018480767e-02,2.323885329548886630e-02
-1.262995198536401992e-02,2.324018895030965579e-02
-1.262861633054323390e-02,2.324152460513044180e-02
-1.262728067572244615e-02,2.324286025995123128e-02
-1.262594502090165841e-02,2.324419591477201730e-02
-1.262460936608087239e-02,2.324553156959280331e-02
-1.262327371126008464e-02,2.324686722441358933e-02
-1.262193805643929689e-02,2.324820287923437881e-02
-1.262060240161850914e-02,2.324953853405516829e-02
-1.261926674679772313e-02,2.325087418887595431e-02
-1.261793109197693538e-02,2.325220984369674032e-02
-1.261659543715614763e-02,2.325354549851752634e-02
-1.261525978233536162e-02,2.325488115333831235e-02
-1.261392412751457387e-02,2.325621680815910183e-02
-1.261258847269378612e-02,2.325755246297989132e-02
