x,y,M,mu,V,theta,T,p,a,rho
2.229281511774013069e-01,-5.776370772681053978e-02,3.473606154478810382e+00,2.920178738265046259e-01,8.165169690029451885e+02,1.384387323068315273e-02,1.165303256685767337e+03,3.014867159243915012e+04,2.350631973489976190e+02,7.986570519957590653e-02
7.926197159903856926e-02,-1.739286344048223201e-02,3.129284044354196936e+00,3.252671236967397683e-01,7.800974911692766227e+02,2.238830157007334065e-01,1.310622057458389918e+03,5.567485150328362943e+04,2.492894477178304271e+02,1.311332136451971442e-01
8.121723725646544378e-02,-1.759177830374377902e-02,3.146518286473778403e+00,3.234205238769187196e-01,7.820773590910961275e+02,2.080631679223584329e-01,1.302892513113151381e+03,5.398225332589949539e+04,2.485532540691349084e+02,1.279008793316859793e-01
8.319028666123366722e-02,-1.782039907695629616e-02,3.165026664993291661e+00,3.214610494920565054e-01,7.841841321687770687e+02,1.923644258902746096e-01,1.294646005534816368e+03,5.222256659461507661e+04,2.477654109022930697e+02,1.245197633267497161e-01
8.518045577171666494e-02,-1.807876006280976014e-02,3.184447438081010162e+00,3.194308186402720628e-01,7.863732990390290070e+02,1.769549419332333284e-01,1.286053482177421529e+03,5.043867265450858395e+04,2.469418366386690593e+02,1.210697733447859276e-01
8.718748183674965291e-02,-1.836666358969791385e-02,3.204754845407758790e+00,3.173356466911508855e-01,7.886391494341482939e+02,1.618439836856851999e-01,1.277134747287906066e+03,4.863948672298304155e+04,2.460840805231095203e+02,1.175664412335258313e-01
8.921116551832036778e-02,-1.868389026033204225e-02,3.225919431028186235e+00,3.151816129562501900e-01,7.909756129803301974e+02,1.470383594568510366e-01,1.267911194757811245e+03,4.683374479265288392e+04,2.451938524478973989e+02,1.140252829368406107e-01
9.125136870422426161e-02,-1.903020653216798072e-02,3.247908815422214435e+00,3.129749395433124026e-01,7.933763816817590850e+02,1.325425483402753180e-01,1.258405365096115020e+03,4.502984159845794784e+04,2.442729851018380600e+02,1.104615080240610170e-01
9.330801167910984795e-02,-1.940537167885205555e-02,3.270688436689333400e+00,3.107218811028401584e-01,7.958350237987139053e+02,1.183588676077990537e-01,1.248640527553606262e+03,4.323569619797902851e+04,2.433233978728578109e+02,1.068897692556782103e-01
9.538106982161778657e-02,-1.980914405400921452e-02,3.294222242267689893e+00,3.084286277018166711e-01,7.983450865670563417e+02,1.044876664189188648e-01,1.238640297281548783e+03,4.145864667212994391e+04,2.423470633898363076e+02,1.033239561057655576e-01
9.747056998291099561e-02,-2.024128661632193169e-02,3.318473317784806920e+00,3.061012220784365412e-01,8.009001861244659040e+02,9.092753559785375639e-02,1.228428294261496831e+03,3.970537372985760885e+04,2.413459773300494930e+02,9.977703338000402933e-02
9.957658668464795804e-02,-2.070157170710794012e-02,3.343404444600972969e+00,3.037454916670372929e-01,8.034940838447392935e+02,7.767552439773312001e-02,1.218027847819519820e+03,3.798185161359503400e+04,2.403221318743668746e+02,9.626092373696314153e-02
1.016992382545392065e-01,-2.118978509776975674e-02,3.368978582005383693e+00,3.013669950713397383e-01,8.061207489941466520e+02,6.472735659954791110e-02,1.207461747990992308e+03,3.629332368823126308e+04,2.392774929766111995e+02,9.278643111982683156e-02
1.038386829967382907e-01,-2.170572934442533200e-02,3.395159273704135838e+00,2.989709821216465224e-01,8.087744081922138548e+02,5.207763982357975496e-02,1.196752042918313009e+03,3.464429944841170072e+04,2.382139814341720410e+02,8.936320084964900767e-02
1.059951154739258161e-01,-2.224922650110516473e-02,3.421910981134497653e+00,2.965623662745355271e-01,8.114495825797354200e+02,3.972006343568413450e-02,1.185919879869977422e+03,3.303856935885247367e+04,2.371334576069854734e+02,8.599971138162774975e-02
1.081469481220771328e-01,-2.281439073300080278e-02,3.449109123236045793e+00,2.941536323082463711e-01,8.141322761858546073e+02,2.769494121092575326e-02,1.175021349208874653e+03,3.148426305198908085e+04,2.360413217144067062e+02,8.271397355260844131e-02
1.100513886163296678e-01,-2.333420642756445576e-02,3.475430374899321162e+00,2.918600893502074634e-01,8.166933645645174238e+02,1.657819342540577459e-02,1.164583281042354884e+03,3.005157537837298878e+04,2.349905699342850767e+02,7.965770733042476515e-02
1.197670188925901019e-01,-2.607841511948167518e-02,3.537233653293886615e+00,2.866148545655714530e-01,8.225740211159068167e+02,4.578618668846790030e-03,1.140491791835875574e+03,2.694532500332790733e+04,2.325472676507876599e+02,7.293271351890627530e-02
1.201095403974167808e-01,-2.617766422865812348e-02,3.540667718190680269e+00,2.863290104637653544e-01,8.228954036847186444e+02,3.899572553667304733e-03,1.139170191419412276e+03,2.678275100915824441e+04,2.324124908578619966e+02,7.257677755767655281e-02
1.208055090428394596e-01,-2.637962492825743702e-02,3.549638283751016310e+00,2.855850422026512958e-01,8.237322968532397454e+02,2.156563403070341656e-03,1.135726268108376416e+03,2.636282612407251145e+04,2.320609118467066594e+02,7.165547916172640419e-02
1.217562414402362514e-01,-2.665654472946875353e-02,3.564485942912408056e+00,2.843622419611775420e-01,8.251091614947230255e+02,-7.051706962086477792e-04,1.130052675107399182e+03,2.568265034168229249e+04,2.314805485866377808e+02,7.015720216387201502e-02
1.225051974217322703e-01,-2.687602538362886262e-02,3.574484662014618674e+00,2.835447509273769096e-01,8.260305615086604121e+02,-2.630411051632214597e-03,1.126250605422319040e+03,2.523483383141937884e+04,2.310908115753672405e+02,6.916661497053915031e-02
1.227414672636874537e-01,-2.694554827480320075e-02,3.571980489146118209e+00,2.837490431886374176e-01,8.258002344571793856e+02,-2.167014480214050909e-03,1.127201425927093396e+03,2.534622707049579549e+04,2.311883385047791819e+02,6.941333353966143427e-02
1.234131708569691788e-01,-2.714300935455705305e-02,3.579167043722773389e+00,2.831635582974617593e-01,8.264604529416470768e+02,-3.552558651517236359e-03,1.124475247472103092e+03,2.502790145802355619e+04,2.309086004776202685e+02,6.870773726792661629e-02
1.238220440169090081e-01,-2.726356150127634548e-02,3.580129241870892987e+00,2.830853544909935349e-01,8.265486668345857879e+02,-3.750704160353871778e-03,1.124110829094738165e+03,2.498559572442790886e+04,2.308711811763115520e+02,6.861383391342976146e-02
1.242007643915468418e-01,-2.737527277681955570e-02,3.579987507519589940e+00,2.830968713682883720e-01,8.265356753864570010e+02,-3.738426885825181858e-03,1.124164500208559502e+03,2.499182283080503112e+04,2.308766926282170004e+02,6.862765773741826003e-02
1.245055637338861598e-01,-2.746517928881387835e-02,3.577939011924101020e+00,2.832634317381597100e-01,8.263478052191721872e+02,-3.362568010611099913e-03,1.124940547332075312e+03,2.508200278848876769e+04,2.309563697048007782e+02,6.882777826418153000e-02
1.247808920478759437e-01,-2.754633011029337594e-02,3.575096544762335071e+00,2.834948784391912446e-01,8.260867965221077611e+02,-2.834928960154498023e-03,1.126018419582749402e+03,2.520769234634337772e+04,2.310669897103504411e+02,6.910646924838402538e-02
1.250388404692243660e-01,-2.762227531483864643e-02,3.571845833960257011e+00,2.837600369183395643e-01,8.257878409747906971e+02,-2.228859207945494292e-03,1.127252580342363672e+03,2.535223130782838780e+04,2.311935843152571692e+02,6.942662607662282437e-02
1.252947200271186390e-01,-2.769751662007760226e-02,3.568607324420373761e+00,2.840247009533334310e-01,8.254895186161884340e+02,-1.624598008055125678e-03,1.128483681848385913e+03,2.549707874921952316e+04,2.313197960916777163e+02,6.974711555342440195e-02
1.255558937386469232e-01,-2.777421831639555541e-02,3.565589658288809360e+00,2.842717679403627407e-01,8.252110997317207648e+02,-1.062117770145990393e-03,1.129632245413014516e+03,2.563281757379759438e+04,2.314374840675734220e+02,7.004713481338330217e-02
1.260416412479931081e-01,-2.791670660823346306e-02,3.558998903561033433e+00,2.848128954526840118e-01,8.246015375684398805e+02,1.864843544589162103e-04,1.132145524165953020e+03,2.593187862451460023e+04,2.316947995525840440e+02,7.070706919351317510e-02
1.266433771440693690e-01,-2.809275647424030325e-02,3.555274373293902279e+00,2.851196196925422921e-01,8.242561654081262077e+02,8.862112783126712247e-04,1.133568699921755297e+03,2.610247248745223987e+04,2.318403810405402794e+02,7.108286289289435234e-02
1.273926077899418807e-01,-2.831163926095557962e-02,3.565004934650036095e+00,2.843196917705851923e-01,8.251571022284582568e+02,-9.935290307712930057e-04,1.129854956869928401e+03,2.565920541233573749e+04,2.314602973500403493e+02,7.010542364278692096e-02
1.276177838676529896e-01,-2.837768694885785953e-02,3.561649175760516428e+00,2.845950463867559788e-01,8.248468988113742171e+02,-3.656502144692319492e-04,1.131134101367666744e+03,2.581118973295828255e+04,2.315912820456959764e+02,7.044092291515867410e-02
1.279818516729766820e-01,-2.848433439648887650e-02,3.561313289056760034e+00,2.846226371438709268e-01,8.248158207411373724e+02,-3.165649545089646794e-04,1.131262227358233758e+03,2.582645330922773064e+04,2.316043980953992047e+02,7.047459569866842966e-02
1.283062318001914337e-01,-2.857934844578784508e-02,3.560052364053982732e+00,2.847262618118295840e-01,8.246991059520748877e+02,-9.008209857302316634e-05,1.131743365926545721e+03,2.588383623604177046e+04,2.316536448393571277e+02,7.060115336357258853e-02
1.286512797012771825e-01,-2.868037025684318578e-02,3.559216219080235000e+00,2.847950196546265578e-01,8.246216689437180776e+02,5.495993059570937201e-05,1.132062550378559081e+03,2.592196056193138429e+04,2.316863090595870460e+02,7.068520658818377989e-02
1.289980967810705204e-01,-2.878188131747965589e-02,3.558363355265749206e+00,2.848651870364837801e-01,8.245426498194917713e+02,2.032327862914316450e-04,1.132388225192809159e+03,2.596090689156225199e+04,2.317196327348960665e+02,7.077104764329143760e-02
1.293524836707127812e-01,-2.888557796112780143e-02,3.557612322819726725e+00,2.849270055313671834e-01,8.244730372889490582e+02,3.319832409239111882e-04,1.132675105172026861e+03,2.599525305477050279e+04,2.317489828783481016e+02,7.084672906440993290e-02
1.297125496588627525e-01,-2.899091019487162399e-02,3.556908403350117709e+00,2.849849708109201130e-01,8.244077676001461441e+02,4.517063266924133168e-04,1.132944065878300535e+03,2.602748722168549284e+04,2.317764963594979690e+02,7.091773929760905593e-02
1.300789042805051421e-01,-2.909805751875428961e-02,3.556254830651677690e+00,2.850388116375496272e-01,8.243471454119429609e+02,5.617769285142390706e-04,1.133193856278254316e+03,2.605745281498690383e+04,2.318020458789458473e+02,7.098373686721083653e-02
1.304514315252435497e-01,-2.920698740424174100e-02,3.555639090376483846e+00,2.850895547429789789e-01,8.242900140303236185e+02,6.645944773210651739e-04,1.133429246188555226e+03,2.608571640136054339e+04,2.318261198841316855e+02,7.104597253568147031e-02
1.308302903502589765e-01,-2.931774727801615341e-02,3.555055623395629638e+00,2.851376551252932101e-01,8.242358606949773048e+02,7.612240646852899088e-04,1.133652351038160532e+03,2.611252777533787594e+04,2.318489351532858223e+02,7.110499853115868907e-02
1.312155892409160585e-01,-2.943036961733005996e-02,3.554498234731124917e+00,2.851836210216498468e-01,8.241841128327932893e+02,8.528537150577664584e-04,1.133865531948870512e+03,2.613816735995613999e+04,2.318707334778399627e+02,7.116143393874344025e-02
1.316074809681192503e-01,-2.954489960982759761e-02,3.553962171266161985e+00,2.852278424892125130e-01,8.241343310278311947e+02,9.403951327609609816e-04,1.134070600842976773e+03,2.616285050144483830e+04,2.318917003931470902e+02,7.121575409549721347e-02
1.320061271951615545e-01,-2.966138485455299331e-02,3.553443222918835964e+00,2.852706653364713851e-01,8.240861257609184349e+02,1.024656189107451794e-03,1.134269163613633282e+03,2.618676848525955575e+04,2.319120002947466617e+02,7.126838100462602743e-02
1.324117056739602116e-01,-2.977987747625846990e-02,3.552937819608817716e+00,2.853123830085663171e-01,8.240391665269570467e+02,1.106322170735721429e-03,1.134462582669959374e+03,2.621008387267793660e+04,2.319317726246289340e+02,7.131967315308850031e-02
1.328244048254752230e-01,-2.990043255921709039e-02,3.552442854441098863e+00,2.853532510816987333e-01,8.239931655039517864e+02,1.185989663852502840e-03,1.134652044291439552e+03,2.623293848476171115e+04,2.319511387702785896e+02,7.136994314572904508e-02
1.332444234106540670e-01,-3.002310806228380285e-02,3.551955624319016014e+00,2.853934920939567021e-01,8.239478721043082032e+02,1.264177898244686540e-03,1.134838581133559273e+03,2.625545601963754234e+04,2.319702043750268672e+02,7.141946351262223880e-02
1.336719690120583282e-01,-3.014796438508525814e-02,3.551473756882726374e+00,2.854333015218342706e-01,8.239030662390824773e+02,1.341342737952638592e-03,1.135023100019587446e+03,2.627774532974496105e+04,2.319890621864698517e+02,7.146847395651885482e-02
1.341072573776178889e-01,-3.027506418368034607e-02,3.550995159559187986e+00,2.854728519446954604e-01,8.238585536239725116e+02,1.417886435476450836e-03,1.135206401311080299e+03,2.629990270156410770e+04,2.320077940422324900e+02,7.151718639669916999e-02
1.345505116693677949e-01,-3.040447215687666280e-02,3.550517975186894937e+00,2.855122966763934400e-01,8.238141616866139429e+02,1.494166132506803170e-03,1.135389195792925875e+03,2.632201384899681216e+04,2.320264726003110525e+02,7.156578937601240642e-02
1.350019623784931844e-01,-3.053625502559836544e-02,3.550040547043847639e+00,2.855517726279475643e-01,8.237697363405444548e+02,1.570500560601635056e-03,1.135572117982279678e+03,2.634415548540426607e+04,2.320451627028613473e+02,7.161445153594427071e-02
1.354618468002409537e-01,-3.067048138253078773e-02,3.549561389306107095e+00,2.855914027275844869e-01,8.237251392582845710e+02,1.647175703721840421e-03,1.135755737376716525e+03,2.636639665480547774e+04,2.320639225285555938e+02,7.166332455792508160e-02
1.359304090364071016e-01,-3.080722169470659702e-02,3.549079162539590993e+00,2.856312979295965726e-01,8.236802456079212789e+02,1.724449497564584013e-03,1.135940567789458782e+03,2.638879983825286763e+04,2.320828045488075020e+02,7.171254560704920511e-02
1.364078999296575723e-01,-3.094654828523258835e-02,3.548592653410636011e+00,2.856715588782327009e-01,8.236349421785082541e+02,1.802555721164178027e-03,1.136127075080234590e+03,2.641142187121574170e+04,2.321018563195449929e+02,7.176223935773641538e-02
1.368945770927318395e-01,-3.108853534187880699e-02,3.548100757527206106e+00,2.857122773157580453e-01,8.235891257938387753e+02,1.881707289232205935e-03,1.136315683696056794e+03,2.643431472099790335e+04,2.321211211509749717e+02,7.181251970966330556e-02
1.373907049995963803e-01,-3.123325894299313829e-02,3.547602465004942918e+00,2.857535372675962804e-01,8.235427019774546125e+02,1.962099022622984783e-03,1.136506782175420994e+03,2.645752614190846361e+04,2.321406386711108780e+02,7.186349123335086797e-02
1.378965551260373790e-01,-3.138079709716116300e-02,3.547096848222917487e+00,2.857954160483140993e-01,8.234955838195702427e+02,2.043909999371483141e-03,1.136700727819425538e+03,2.648110023216239642e+04,2.321604453039218754e+02,7.191525039844257061e-02
1.384124061334748024e-01,-3.153122979484947186e-02,3.546583051410492793e+00,2.858379851177173525e-01,8.234476910129127418e+02,2.127305554903207059e-03,1.136897850666022805e+03,2.650507790848601508e+04,2.321805746760741442e+02,7.196788662004717507e-02
1.389385440769929647e-01,-3.168463906653305046e-02,3.546060281705155859e+00,2.858813108165506600e-01,8.233989490242461216e+02,2.212439000409364889e-03,1.137098456904500154e+03,2.652949731463888747e+04,2.322010579663093495e+02,7.202148315897304032e-02
1.394752626894866787e-01,-3.184110906246815503e-02,3.545527801567067705e+00,2.859254549909949761e-01,8.233492883911932267e+02,2.299453081107235859e-03,1.137302831773168009e+03,2.655439416871252979e+04,2.322219242018877310e+02,7.207611788671278163e-02
1.400228636273831428e-01,-3.200072612074159745e-02,3.544984922196156685e+00,2.859704755350870875e-01,8.232986441115543812e+02,2.388481242373297671e-03,1.137511242075462860e+03,2.657980206535822072e+04,2.322432005159311075e+02,7.213186395078743929e-02
1.405816568005282541e-01,-3.216357885935422489e-02,3.544430997830693819e+00,2.860164268609254323e-01,8.232469551140007979e+02,2.479648726894176456e-03,1.137723938360388274e+03,2.660575273830655715e+04,2.322649123703789655e+02,7.218879035233687069e-02
